"Wavelength","rsr","stdev","band"
1881,8.5892585e-05,5.55165498e-05,"SWIR1"
1882,8.63047389e-05,5.67215284e-05,"SWIR1"
1883,8.67168928e-05,5.80616579e-05,"SWIR1"
1884,8.7129054e-05,5.95276833e-05,"SWIR1"
1885,8.75412006e-05,6.11106225e-05,"SWIR1"
1886,8.795334e-05,6.28015259e-05,"SWIR1"
1887,8.83654866e-05,6.45920009e-05,"SWIR1"
1888,8.8777655e-05,6.64739273e-05,"SWIR1"
1889,8.91898089e-05,6.84399347e-05,"SWIR1"
1890,8.96019483e-05,7.04827762e-05,"SWIR1"
1891,8.88137947e-05,6.91397436e-05,"SWIR1"
1892,8.70843578e-05,6.51194714e-05,"SWIR1"
1893,8.53549427e-05,6.13697339e-05,"SWIR1"
1894,8.36255349e-05,5.79431289e-05,"SWIR1"
1895,8.18961344e-05,5.4899996e-05,"SWIR1"
1896,8.01667265e-05,5.23074996e-05,"SWIR1"
1897,7.84373187e-05,5.02353068e-05,"SWIR1"
1898,7.67078964e-05,4.87499346e-05,"SWIR1"
1899,7.49785031e-05,4.79059454e-05,"SWIR1"
1900,7.32490953e-05,4.77373469e-05,"SWIR1"
1901,7.16423674e-05,4.81339484e-05,"SWIR1"
1902,7.20618773e-05,4.71691856e-05,"SWIR1"
1903,7.24814017e-05,4.64090735e-05,"SWIR1"
1904,7.29009334e-05,4.58637842e-05,"SWIR1"
1905,7.33204652e-05,4.55410409e-05,"SWIR1"
1906,7.37399823e-05,4.54455585e-05,"SWIR1"
1907,7.4159514e-05,4.55788067e-05,"SWIR1"
1908,7.45790458e-05,4.59387702e-05,"SWIR1"
1909,7.49985484e-05,4.65202429e-05,"SWIR1"
1910,7.54180946e-05,4.73149921e-05,"SWIR1"
1911,7.58376118e-05,4.83125077e-05,"SWIR1"
1912,7.6257129e-05,4.95005443e-05,"SWIR1"
1913,7.66766607e-05,5.08657213e-05,"SWIR1"
1914,7.70961778e-05,5.23942654e-05,"SWIR1"
1915,7.74850996e-05,5.40004548e-05,"SWIR1"
1916,7.76302913e-05,5.35429936e-05,"SWIR1"
1917,7.7798024e-05,5.29714926e-05,"SWIR1"
1918,7.79657857e-05,5.24715215e-05,"SWIR1"
1919,7.81335475e-05,5.20450922e-05,"SWIR1"
1920,7.83013165e-05,5.16942127e-05,"SWIR1"
1921,7.84690856e-05,5.14202329e-05,"SWIR1"
1922,7.86368328e-05,5.12244333e-05,"SWIR1"
1923,7.88045872e-05,5.11077706e-05,"SWIR1"
1924,7.89723417e-05,5.10707359e-05,"SWIR1"
1925,7.9140118e-05,5.11134931e-05,"SWIR1"
1926,7.9307858e-05,5.12358674e-05,"SWIR1"
1927,7.9475627e-05,5.14373824e-05,"SWIR1"
1928,7.96433815e-05,5.17169174e-05,"SWIR1"
1929,7.98111287e-05,5.20732901e-05,"SWIR1"
1930,7.9978905e-05,5.25050527e-05,"SWIR1"
1931,8.01466595e-05,5.30102225e-05,"SWIR1"
1932,8.03144212e-05,5.3586773e-05,"SWIR1"
1933,8.04821684e-05,5.42324233e-05,"SWIR1"
1934,8.06499447e-05,5.49448014e-05,"SWIR1"
1935,8.08177065e-05,5.57212152e-05,"SWIR1"
1936,8.19791749e-05,5.58516404e-05,"SWIR1"
1937,8.40162102e-05,5.57456297e-05,"SWIR1"
1938,8.60532673e-05,5.61517663e-05,"SWIR1"
1939,8.80902735e-05,5.70593729e-05,"SWIR1"
1940,9.01273306e-05,5.84448571e-05,"SWIR1"
1941,9.21643659e-05,6.02754299e-05,"SWIR1"
1942,9.42014085e-05,6.25119646e-05,"SWIR1"
1943,9.62384293e-05,6.51125811e-05,"SWIR1"
1944,9.82754718e-05,6.80355879e-05,"SWIR1"
1945,0.000100312536,7.1241222e-05,"SWIR1"
1946,0.00010234955,7.46932856e-05,"SWIR1"
1947,0.000104386585,7.83590222e-05,"SWIR1"
1948,0.000106423635,8.22100046e-05,"SWIR1"
1949,0.000108460656,8.6221422e-05,"SWIR1"
1950,0.000110497705,9.03717955e-05,"SWIR1"
1951,0.000107500542,8.45452305e-05,"SWIR1"
1952,0.000103934108,7.82225761e-05,"SWIR1"
1953,0.000100367652,7.27438601e-05,"SWIR1"
1954,9.680121e-05,6.83124308e-05,"SWIR1"
1955,9.32347684e-05,6.51423034e-05,"SWIR1"
1956,8.96753554e-05,6.34179887e-05,"SWIR1"
1957,9.01294843e-05,6.28166599e-05,"SWIR1"
1958,9.09436494e-05,6.24956374e-05,"SWIR1"
1959,9.17578582e-05,6.24726526e-05,"SWIR1"
1960,9.25720233e-05,6.27480986e-05,"SWIR1"
1961,9.33862029e-05,6.33179079e-05,"SWIR1"
1962,9.42003971e-05,6.41744118e-05,"SWIR1"
1963,9.50145768e-05,6.53061143e-05,"SWIR1"
1964,9.58287856e-05,6.6699351e-05,"SWIR1"
1965,9.66429798e-05,6.83377584e-05,"SWIR1"
1966,9.74571376e-05,7.02045145e-05,"SWIR1"
1967,9.82713391e-05,7.22815894e-05,"SWIR1"
1968,9.90855406e-05,7.45516154e-05,"SWIR1"
1969,9.98997057e-05,7.69974577e-05,"SWIR1"
1970,0.000100561949,7.92370847e-05,"SWIR1"
1971,9.99370968e-05,7.73531283e-05,"SWIR1"
1972,9.96043891e-05,7.60993935e-05,"SWIR1"
1973,9.92716814e-05,7.49227038e-05,"SWIR1"
1974,9.8938981e-05,7.38267045e-05,"SWIR1"
1975,9.86063242e-05,7.28149025e-05,"SWIR1"
1976,9.8273631e-05,7.18909505e-05,"SWIR1"
1977,9.79409597e-05,7.1058108e-05,"SWIR1"
1978,9.7608252e-05,7.03199839e-05,"SWIR1"
1979,9.72755806e-05,6.96792049e-05,"SWIR1"
1980,9.69428802e-05,6.91386158e-05,"SWIR1"
1981,9.66101943e-05,6.87006395e-05,"SWIR1"
1982,9.62774866e-05,6.83671315e-05,"SWIR1"
1983,9.59448225e-05,6.81397287e-05,"SWIR1"
1984,9.56121439e-05,6.80195226e-05,"SWIR1"
1985,9.5279458e-05,6.80069134e-05,"SWIR1"
1986,9.49467576e-05,6.81021993e-05,"SWIR1"
1987,9.46140572e-05,6.83046383e-05,"SWIR1"
1988,9.42813858e-05,6.86136555e-05,"SWIR1"
1989,9.39486927e-05,6.90273955e-05,"SWIR1"
1990,9.36152792e-05,6.95044146e-05,"SWIR1"
1991,9.35302742e-05,6.87331849e-05,"SWIR1"
1992,9.34523923e-05,6.80241646e-05,"SWIR1"
1993,9.33745323e-05,6.73844261e-05,"SWIR1"
1994,9.32966504e-05,6.68156645e-05,"SWIR1"
1995,9.32187831e-05,6.6319757e-05,"SWIR1"
1996,9.3140894e-05,6.58984063e-05,"SWIR1"
1997,9.30630558e-05,6.55530384e-05,"SWIR1"
1998,9.29851885e-05,6.52848903e-05,"SWIR1"
1999,9.29073067e-05,6.50949005e-05,"SWIR1"
2000,9.28294467e-05,6.49837093e-05,"SWIR1"
2001,9.27515794e-05,6.49516878e-05,"SWIR1"
2002,9.26737193e-05,6.49990616e-05,"SWIR1"
2003,9.25958448e-05,6.5125605e-05,"SWIR1"
2004,9.25179775e-05,6.5330787e-05,"SWIR1"
2005,9.24401029e-05,6.56140837e-05,"SWIR1"
2006,9.23622501e-05,6.59742436e-05,"SWIR1"
2007,9.22843828e-05,6.6410139e-05,"SWIR1"
2008,9.22065083e-05,6.69203437e-05,"SWIR1"
2009,9.21286337e-05,6.75030096e-05,"SWIR1"
2010,9.19416416e-05,6.79366713e-05,"SWIR1"
2011,9.05715424e-05,6.60363294e-05,"SWIR1"
2012,8.92014359e-05,6.41813167e-05,"SWIR1"
2013,8.78313003e-05,6.23760425e-05,"SWIR1"
2014,8.64612084e-05,6.06244976e-05,"SWIR1"
2015,8.50911092e-05,5.8931746e-05,"SWIR1"
2016,8.37209882e-05,5.73029974e-05,"SWIR1"
2017,8.23508963e-05,5.57437597e-05,"SWIR1"
2018,8.09807971e-05,5.4260021e-05,"SWIR1"
2019,7.96106688e-05,5.28582495e-05,"SWIR1"
2020,7.82405696e-05,5.15450774e-05,"SWIR1"
2021,7.68704704e-05,5.03274132e-05,"SWIR1"
2022,7.55003493e-05,4.921238e-05,"SWIR1"
2023,7.41302501e-05,4.82070682e-05,"SWIR1"
2024,7.27601582e-05,4.73185282e-05,"SWIR1"
2025,7.13900445e-05,4.65533667e-05,"SWIR1"
2026,7.0019938e-05,4.59178591e-05,"SWIR1"
2027,6.86498315e-05,4.5417386e-05,"SWIR1"
2028,6.7279725e-05,4.50563894e-05,"SWIR1"
2029,6.5909604e-05,4.48383216e-05,"SWIR1"
2030,6.45395048e-05,4.47652128e-05,"SWIR1"
2031,6.43561361e-05,4.26181614e-05,"SWIR1"
2032,6.42289815e-05,4.08602027e-05,"SWIR1"
2033,6.4101805e-05,3.96772884e-05,"SWIR1"
2034,6.39746286e-05,3.91216818e-05,"SWIR1"
2035,6.38474667e-05,3.92199981e-05,"SWIR1"
2036,6.3720312e-05,3.99673772e-05,"SWIR1"
2037,6.35931356e-05,4.13287889e-05,"SWIR1"
2038,6.34659809e-05,4.3246062e-05,"SWIR1"
2039,6.37524427e-05,4.42450073e-05,"SWIR1"
2040,6.39912614e-05,4.6077872e-05,"SWIR1"
2041,6.38660931e-05,4.68835424e-05,"SWIR1"
2042,6.37828634e-05,4.8576072e-05,"SWIR1"
2043,6.45197579e-05,4.95889144e-05,"SWIR1"
2044,6.52051458e-05,5.12182523e-05,"SWIR1"
2045,6.53613824e-05,5.10019927e-05,"SWIR1"
2046,6.53788156e-05,5.11342259e-05,"SWIR1"
2047,6.43419335e-05,4.76813002e-05,"SWIR1"
2048,6.33050513e-05,4.5729932e-05,"SWIR1"
2049,6.27596528e-05,4.30816617e-05,"SWIR1"
2050,6.22340231e-05,4.24841055e-05,"SWIR1"
2051,6.20864084e-05,4.2347383e-05,"SWIR1"
2052,6.21245781e-05,4.32943998e-05,"SWIR1"
2053,6.21422005e-05,4.3152093e-05,"SWIR1"
2054,6.22511434e-05,4.43304853e-05,"SWIR1"
2055,6.29850256e-05,4.44552898e-05,"SWIR1"
2056,6.36853219e-05,4.53257308e-05,"SWIR1"
2057,6.40939252e-05,4.41468146e-05,"SWIR1"
2058,6.45988257e-05,4.47623497e-05,"SWIR1"
2059,6.58163699e-05,4.51172964e-05,"SWIR1"
2060,6.70275112e-05,4.75339839e-05,"SWIR1"
2061,6.77172065e-05,4.69136139e-05,"SWIR1"
2062,6.84378901e-05,4.81092939e-05,"SWIR1"
2063,6.98708463e-05,4.96130742e-05,"SWIR1"
2064,7.13032787e-05,5.18365669e-05,"SWIR1"
2065,7.27179649e-05,5.31772785e-05,"SWIR1"
2066,7.41326876e-05,5.52954843e-05,"SWIR1"
2067,7.48154271e-05,5.55065308e-05,"SWIR1"
2068,7.5325217e-05,5.57007224e-05,"SWIR1"
2069,7.63743883e-05,5.56422965e-05,"SWIR1"
2070,7.74235959e-05,5.64393558e-05,"SWIR1"
2071,8.06328317e-05,5.85360613e-05,"SWIR1"
2072,8.37189364e-05,6.15053868e-05,"SWIR1"
2073,8.4046289e-05,5.87397117e-05,"SWIR1"
2074,8.44030001e-05,5.7137051e-05,"SWIR1"
2075,8.51749355e-05,5.42607995e-05,"SWIR1"
2076,8.59468928e-05,5.33233506e-05,"SWIR1"
2077,8.79371219e-05,5.30342986e-05,"SWIR1"
2078,9.00926316e-05,5.46392621e-05,"SWIR1"
2079,9.26808207e-05,5.66921008e-05,"SWIR1"
2080,9.53915078e-05,6.00976127e-05,"SWIR1"
2081,9.88182437e-05,6.35683464e-05,"SWIR1"
2082,0.00010262135,6.74431503e-05,"SWIR1"
2083,0.000105224652,6.83447433e-05,"SWIR1"
2084,0.000107303917,6.8149835e-05,"SWIR1"
2085,0.000109581786,6.77758944e-05,"SWIR1"
2086,0.000111948844,6.76456257e-05,"SWIR1"
2087,0.000114736256,6.68046559e-05,"SWIR1"
2088,0.000117648793,6.62290477e-05,"SWIR1"
2089,0.000121141347,6.33423333e-05,"SWIR1"
2090,0.0001248646,6.03673907e-05,"SWIR1"
2091,0.000129661086,5.91494645e-05,"SWIR1"
2092,0.000134860427,5.90439522e-05,"SWIR1"
2093,0.000142170946,5.82025023e-05,"SWIR1"
2094,0.000150072359,5.76736711e-05,"SWIR1"
2095,0.000160758049,5.77932951e-05,"SWIR1"
2096,0.000171655745,5.86353599e-05,"SWIR1"
2097,0.000183729135,5.97031249e-05,"SWIR1"
2098,0.000196191075,6.13877273e-05,"SWIR1"
2099,0.000210513579,6.46184853e-05,"SWIR1"
2100,0.000225334807,6.89074368e-05,"SWIR1"
2101,0.00024151041,7.20635653e-05,"SWIR1"
2102,0.000258280284,7.50300824e-05,"SWIR1"
2103,0.000275248953,7.83863434e-05,"SWIR1"
2104,0.000292256445,8.22407164e-05,"SWIR1"
2105,0.000309249706,8.3525636e-05,"SWIR1"
2106,0.000326223148,8.49745484e-05,"SWIR1"
2107,0.00034377203,8.67328854e-05,"SWIR1"
2108,0.000361363724,8.95774065e-05,"SWIR1"
2109,0.000378656056,9.28848094e-05,"SWIR1"
2110,0.000395770738,9.68903187e-05,"SWIR1"
2111,0.000411370973,0.000101059035,"SWIR1"
2112,0.000426114624,0.000105630053,"SWIR1"
2113,0.000440540345,0.000109846042,"SWIR1"
2114,0.000454690657,0.000113975941,"SWIR1"
2115,0.000465979072,0.000114656395,"SWIR1"
2116,0.0004772674,0.000115829418,"SWIR1"
2117,0.000486579025,0.000116177172,"SWIR1"
2118,0.000494905631,0.000116735901,"SWIR1"
2119,0.000502349751,0.000116677453,"SWIR1"
2120,0.00050960615,0.000117172742,"SWIR1"
2121,0.000516118249,0.000117411335,"SWIR1"
2122,0.000522602058,0.000118560987,"SWIR1"
2123,0.000526875083,0.000119675322,"SWIR1"
2124,0.000531143916,0.000121189063,"SWIR1"
2125,0.000535276136,0.000121733639,"SWIR1"
2126,0.000539393863,0.000122721583,"SWIR1"
2127,0.000542988128,0.000122881422,"SWIR1"
2128,0.000546259864,0.000123621256,"SWIR1"
2129,0.000547628442,0.000124176251,"SWIR1"
2130,0.000548428041,0.000125166829,"SWIR1"
2131,0.000547982927,0.000125169769,"SWIR1"
2132,0.00054728199,0.000125590333,"SWIR1"
2133,0.000546478142,0.00012600323,"SWIR1"
2134,0.000545650546,0.000126921383,"SWIR1"
2135,0.000544780691,0.000127144725,"SWIR1"
2136,0.000543925737,0.000127317428,"SWIR1"
2137,0.000543145463,0.00012631611,"SWIR1"
2138,0.000542182475,0.000125837585,"SWIR1"
2139,0.000540511217,0.000125789666,"SWIR1"
2140,0.000538965978,0.000126336323,"SWIR1"
2141,0.000538762368,0.000125788531,"SWIR1"
2142,0.000538574765,0.000125989391,"SWIR1"
2143,0.000538717955,0.000127150648,"SWIR1"
2144,0.000538836175,0.000129022024,"SWIR1"
2145,0.000538294378,0.000128854255,"SWIR1"
2146,0.000537752465,0.000129289183,"SWIR1"
2147,0.000537006941,0.000129463457,"SWIR1"
2148,0.000536254316,0.000130208369,"SWIR1"
2149,0.000537690474,0.000129758919,"SWIR1"
2150,0.000539326575,0.000129779786,"SWIR1"
2151,0.000539074303,0.000129775828,"SWIR1"
2152,0.00053867558,0.000130157117,"SWIR1"
2153,0.000538439315,0.000128443891,"SWIR1"
2154,0.00053819234,0.000127205218,"SWIR1"
2155,0.000537892221,0.000125943494,"SWIR1"
2156,0.000537602289,0.000125220788,"SWIR1"
2157,0.000537644373,0.000123519858,"SWIR1"
2158,0.000537686457,0.000122403799,"SWIR1"
2159,0.000536721433,0.000121996964,"SWIR1"
2160,0.000535145926,0.000122044912,"SWIR1"
2161,0.000534551567,0.000121006,"SWIR1"
2162,0.000534345862,0.000120040131,"SWIR1"
2163,0.000534140505,0.000119613083,"SWIR1"
2164,0.000533934159,0.000119661949,"SWIR1"
2165,0.000533564307,0.000119977005,"SWIR1"
2166,0.000533118437,0.000120544733,"SWIR1"
2167,0.000532797596,0.000120564939,"SWIR1"
2168,0.000532594218,0.000120117809,"SWIR1"
2169,0.000532607373,0.000119572214,"SWIR1"
2170,0.000532853475,0.000119001474,"SWIR1"
2171,0.000532658596,0.000118891709,"SWIR1"
2172,0.000532274134,0.000119125914,"SWIR1"
2173,0.000531690195,0.000119303702,"SWIR1"
2174,0.000530943042,0.00011955441,"SWIR1"
2175,0.000530251476,0.000119185555,"SWIR1"
2176,0.000529592624,0.000118527016,"SWIR1"
2177,0.000528780336,0.000118580254,"SWIR1"
2178,0.000527783239,0.000119472003,"SWIR1"
2179,0.000527200405,0.000119498756,"SWIR1"
2180,0.000526797259,0.000119408767,"SWIR1"
2181,0.000527098775,0.000119765391,"SWIR1"
2182,0.000527400116,0.000120400502,"SWIR1"
2183,0.000527859433,0.000120064215,"SWIR1"
2184,0.00052841095,0.000119428187,"SWIR1"
2185,0.000528954086,0.000118961558,"SWIR1"
2186,0.000529497047,0.000118723445,"SWIR1"
2187,0.000530133548,0.000118061769,"SWIR1"
2188,0.000530813297,0.00011755513,"SWIR1"
2189,0.000530765334,0.00011678115,"SWIR1"
2190,0.000530675869,0.000116244017,"SWIR1"
2191,0.000530065037,0.000115946765,"SWIR1"
2192,0.000529346114,0.000116087082,"SWIR1"
2193,0.000528530101,0.000116205716,"SWIR1"
2194,0.000527714205,0.000116906085,"SWIR1"
2195,0.000527191674,0.000117893229,"SWIR1"
2196,0.000526634161,0.000119168217,"SWIR1"
2197,0.000525790732,0.000119866811,"SWIR1"
2198,0.000524962146,0.00012098506,"SWIR1"
2199,0.000525026873,0.000121157616,"SWIR1"
2200,0.000525091484,0.000121499135,"SWIR1"
2201,0.000524807314,0.000121531732,"SWIR1"
2202,0.000524408533,0.000121823869,"SWIR1"
2203,0.000522968592,0.000121361983,"SWIR1"
2204,0.000520161702,0.00012259373,"SWIR1"
2205,0.00051849772,0.000123062142,"SWIR1"
2206,0.000518067798,0.000122734753,"SWIR1"
2207,0.000517959474,0.000122461264,"SWIR1"
2208,0.000517472567,0.0001221969,"SWIR1"
2209,0.000516542059,0.000122203477,"SWIR1"
2210,0.000515514461,0.00012255997,"SWIR1"
2211,0.00051487406,0.000122625061,"SWIR1"
2212,0.000514586864,0.000122385696,"SWIR1"
2213,0.000515534659,0.000119969765,"SWIR1"
2214,0.000517490553,0.000116779898,"SWIR1"
2215,0.000517699402,0.000116735064,"SWIR1"
2216,0.000517630891,0.000117497002,"SWIR1"
2217,0.000517389621,0.000117756521,"SWIR1"
2218,0.000517099747,0.000117983749,"SWIR1"
2219,0.000517111155,0.000117249838,"SWIR1"
2220,0.000517260749,0.000116299932,"SWIR1"
2221,0.000517290493,0.00011577546,"SWIR1"
2222,0.000517246895,0.000115536168,"SWIR1"
2223,0.000517404405,0.00011619291,"SWIR1"
2224,0.000517558656,0.000117196847,"SWIR1"
2225,0.000517625245,0.000117775271,"SWIR1"
2226,0.000517724722,0.000118047967,"SWIR1"
2227,0.000517926412,0.000118262265,"SWIR1"
2228,0.000518235262,0.000118509561,"SWIR1"
2229,0.000518481829,0.000118980839,"SWIR1"
2230,0.000518494984,0.000119727425,"SWIR1"
2231,0.000518453482,0.000120543336,"SWIR1"
2232,0.000518243061,0.000120629789,"SWIR1"
2233,0.00051823596,0.000119719873,"SWIR1"
2234,0.00051841099,0.000118045355,"SWIR1"
2235,0.000518880959,0.000116439522,"SWIR1"
2236,0.000519671128,0.000114868708,"SWIR1"
2237,0.000520323752,0.000113380716,"SWIR1"
2238,0.000520960777,0.000112246533,"SWIR1"
2239,0.000521635753,0.00011105126,"SWIR1"
2240,0.000522331567,0.000110242108,"SWIR1"
2241,0.000523061957,0.000109970904,"SWIR1"
2242,0.000524294795,0.00011022012,"SWIR1"
2243,0.000525579555,0.000110632034,"SWIR1"
2244,0.000526602962,0.000110685025,"SWIR1"
2245,0.000527566881,0.000110489287,"SWIR1"
2246,0.000528376957,0.000110198787,"SWIR1"
2247,0.000529143261,0.00011018954,"SWIR1"
2248,0.00052971422,0.000110298701,"SWIR1"
2249,0.000530316029,0.000110657209,"SWIR1"
2250,0.000530951482,0.000111440808,"SWIR1"
2251,0.000531470811,0.00011243167,"SWIR1"
2252,0.000531863596,0.00011367206,"SWIR1"
2253,0.000532444334,0.000114975948,"SWIR1"
2254,0.000533043349,0.000116130694,"SWIR1"
2255,0.000533373968,0.000115395196,"SWIR1"
2256,0.000533552025,0.000114427909,"SWIR1"
2257,0.000533486251,0.000112700371,"SWIR1"
2258,0.000534213556,0.000111259062,"SWIR1"
2259,0.000534951279,0.000110045745,"SWIR1"
2260,0.000535717467,0.00010987452,"SWIR1"
2261,0.000536621083,0.000109598419,"SWIR1"
2262,0.000537581276,0.000109300578,"SWIR1"
2263,0.000538286229,0.000108234322,"SWIR1"
2264,0.000539087516,0.000107831198,"SWIR1"
2265,0.000540240144,0.000108152395,"SWIR1"
2266,0.000541799353,0.000109403758,"SWIR1"
2267,0.000543533941,0.000110654073,"SWIR1"
2268,0.000545383256,0.000111167799,"SWIR1"
2269,0.000547267846,0.000111749614,"SWIR1"
2270,0.000549794117,0.000111302572,"SWIR1"
2271,0.000552314508,0.000111148693,"SWIR1"
2272,0.000554823375,0.000111374342,"SWIR1"
2273,0.000557542953,0.000111189169,"SWIR1"
2274,0.00056017231,0.000110738496,"SWIR1"
2275,0.000562336238,0.000109478584,"SWIR1"
2276,0.000564229791,0.000108144195,"SWIR1"
2277,0.000565936905,0.000106815161,"SWIR1"
2278,0.000567180046,0.000105772182,"SWIR1"
2279,0.000567373354,0.000104917075,"SWIR1"
2280,0.000567272946,0.000104537452,"SWIR1"
2281,0.000565717055,0.000104306848,"SWIR1"
2282,0.000563205162,0.000104566119,"SWIR1"
2283,0.000558740343,0.000104814993,"SWIR1"
2284,0.0005528201,0.000105051928,"SWIR1"
2285,0.000545402116,0.000104945211,"SWIR1"
2286,0.000537200947,0.000104805556,"SWIR1"
2287,0.000525709824,0.000103234706,"SWIR1"
2288,0.000513851643,0.000101906619,"SWIR1"
2289,0.000498955254,9.98516407e-05,"SWIR1"
2290,0.000482999836,9.77315067e-05,"SWIR1"
2291,0.000464142475,9.48004163e-05,"SWIR1"
2292,0.000445263315,9.22754334e-05,"SWIR1"
2293,0.000425420498,8.91054879e-05,"SWIR1"
2294,0.000403987331,8.3919389e-05,"SWIR1"
2295,0.000382092549,7.83645446e-05,"SWIR1"
2296,0.000359986152,7.29205567e-05,"SWIR1"
2297,0.000337715406,6.77169301e-05,"SWIR1"
2298,0.000316317659,6.31871226e-05,"SWIR1"
2299,0.000296764338,5.94084886e-05,"SWIR1"
2300,0.000277309387,5.62270798e-05,"SWIR1"
2301,0.000259687047,5.3118365e-05,"SWIR1"
2302,0.000242748021,5.13379273e-05,"SWIR1"
2303,0.000228112884,5.37671331e-05,"SWIR1"
2304,0.000214444852,6.1322331e-05,"SWIR1"
2305,0.000204393131,6.79970763e-05,"SWIR1"
2306,0.000194346227,7.60161347e-05,"SWIR1"
2307,0.000184529898,7.87421159e-05,"SWIR1"
2308,0.000175077657,8.03527291e-05,"SWIR1"
2309,0.000166375685,8.20773857e-05,"SWIR1"
2310,0.000158566938,8.25752213e-05,"SWIR1"
2311,0.000152021908,8.03883813e-05,"SWIR1"
2312,0.00014587809,7.71690029e-05,"SWIR1"
2313,0.000141048004,7.17596195e-05,"SWIR1"
2314,0.000136044808,6.930159e-05,"SWIR1"
2315,0.000131659326,6.6709239e-05,"SWIR1"
2316,0.000129166641,6.77267381e-05,"SWIR1"
2317,0.000126866842,6.55481781e-05,"SWIR1"
2318,0.000125767852,6.75817719e-05,"SWIR1"
2319,0.000125367864,6.96648931e-05,"SWIR1"
2320,0.000125036997,7.17069051e-05,"SWIR1"
2321,0.000125117222,6.84010593e-05,"SWIR1"
2322,0.000125111153,6.73235554e-05,"SWIR1"
2323,0.000124752536,6.51717564e-05,"SWIR1"
2324,0.000124499347,6.41869119e-05,"SWIR1"
2325,0.000124940634,6.25067405e-05,"SWIR1"
2326,0.000125486287,6.17245096e-05,"SWIR1"
2327,0.000127091203,6.11050491e-05,"SWIR1"
2328,0.00012841534,6.12045842e-05,"SWIR1"
2329,0.000129522741,6.32495939e-05,"SWIR1"
2330,0.00012976474,6.3981126e-05,"SWIR1"
2331,0.000130046785,6.22335356e-05,"SWIR1"
2332,0.000131336303,6.50076399e-05,"SWIR1"
2333,0.000132643225,6.83308754e-05,"SWIR1"
2334,0.000133080437,6.91967289e-05,"SWIR1"
2335,0.000132317538,6.98058066e-05,"SWIR1"
2336,0.000133378664,7.34459754e-05,"SWIR1"
2337,0.00013537443,7.69916296e-05,"SWIR1"
2338,0.000137370167,8.19538545e-05,"SWIR1"
2339,0.000140784192,8.58315179e-05,"SWIR1"
2340,0.00014422035,9.08417933e-05,"SWIR1"
2341,0.000146534614,9.45557622e-05,"SWIR1"
2342,0.00014890774,9.97354509e-05,"SWIR1"
2343,0.000153353991,0.000107169915,"SWIR1"
2344,0.000157900606,0.000116502561,"SWIR1"
2345,0.000164360899,0.000125223582,"SWIR1"
2346,0.000170648986,0.000135042297,"SWIR1"
2347,0.000174630899,0.000140635369,"SWIR1"
2348,0.000178556249,0.00014757106,"SWIR1"
2349,0.000181712356,0.000152680848,"SWIR1"
2350,0.000184675635,0.000158607611,"SWIR1"
2351,0.00018610018,0.000161121294,"SWIR1"
2352,0.000187450743,0.000164186597,"SWIR1"
2353,0.00018815056,0.000162751443,"SWIR1"
2354,0.000188400387,0.000162281212,"SWIR1"
2355,0.000181839598,0.000151857443,"SWIR1"
2356,0.000175278823,0.000142511388,"SWIR1"
2357,0.000172833592,0.000137483396,"SWIR1"
2358,0.000170566549,0.000134478862,"SWIR1"
2359,0.000164394412,0.000124323502,"SWIR1"
2360,0.000158165218,0.000114025373,"SWIR1"
2361,0.000157326038,0.000108426844,"SWIR1"
2362,0.000158456984,0.000107570275,"SWIR1"
2363,0.000160120486,0.000109012683,"SWIR1"
2364,0.000161959368,0.000112850088,"SWIR1"
2365,0.000167609585,0.000120264245,"SWIR1"
2366,0.000173956272,0.000128732252,"SWIR1"
2367,0.00017521932,0.000127947642,"SWIR1"
2368,0.000172531756,0.000119777302,"SWIR1"
2369,0.000169844221,0.00011185521,"SWIR1"
2370,0.000167156686,0.000104237573,"SWIR1"
2371,0.000164469151,9.69966131e-05,"SWIR1"
2372,0.000161781587,9.02228057e-05,"SWIR1"
2373,0.000159094081,8.4029256e-05,"SWIR1"
2374,0.000156406531,7.85534212e-05,"SWIR1"
2375,0.000153718967,7.39547759e-05,"SWIR1"
2376,0.000151031476,7.04054182e-05,"SWIR1"
2377,0.000148343926,6.8069734e-05,"SWIR1"
2378,0.000145656435,6.70746158e-05,"SWIR1"
2379,0.000142968842,6.74794719e-05,"SWIR1"
2380,0.000142100136,6.73988325e-05,"SWIR1"
2381,0.000142091521,6.67652785e-05,"SWIR1"
2382,0.000142082936,6.62668244e-05,"SWIR1"
2383,0.000142074306,6.590673e-05,"SWIR1"
2384,0.000142065721,6.56871925e-05,"SWIR1"
2385,0.000142057164,6.56095872e-05,"SWIR1"
2386,0.000142048535,6.56744887e-05,"SWIR1"
2387,0.000142039906,6.58815334e-05,"SWIR1"
2388,0.00014203132,6.62291932e-05,"SWIR1"
2389,0.000142022691,6.67153872e-05,"SWIR1"
2390,0.00014201412,6.73371396e-05,"SWIR1"
2391,0.000142005505,6.80906887e-05,"SWIR1"
2392,0.000141996919,6.89717781e-05,"SWIR1"
2393,0.000141988305,6.99754819e-05,"SWIR1"
2394,0.000141979704,7.10967652e-05,"SWIR1"
2395,0.000141971119,7.23298872e-05,"SWIR1"
2396,0.000141962504,7.36695874e-05,"SWIR1"
2397,0.000141953904,7.51100597e-05,"SWIR1"
2398,0.000141945318,7.66453522e-05,"SWIR1"
2399,0.000141936704,7.82701027e-05,"SWIR1"
